,target,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surfae_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_pring_color,population,habitat
4382,1,5,3,9,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,4,4
4383,1,5,3,9,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,5,1
4384,1,2,0,9,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,1
4385,1,2,3,3,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,5,1
4386,1,5,0,3,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,5,1
4387,1,2,3,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,4,1
4388,1,5,3,3,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,4,1
4389,1,5,3,9,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,5,1
4390,1,2,3,3,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,5,4
4391,1,2,3,9,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,5,1
4392,1,5,3,3,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,5,0
4393,1,2,3,3,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,4,0
4394,1,2,3,3,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,5,4
4395,0,5,3,7,0,5,1,0,1,3,0,0,2,0,7,7,0,2,1,1,1,5,0
4396,1,5,0,3,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,4,1
4397,1,2,0,9,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,4,1
4398,1,2,0,9,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,5,1
4399,1,5,0,9,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,4,1
4400,1,2,0,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,4,1
4401,1,2,0,3,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,4,1
4402,1,2,3,3,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,5,0
4403,1,2,0,3,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,4,1
4404,1,2,0,9,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,5,0
4405,1,2,3,9,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,4,4
4406,1,2,0,3,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,4,4
4407,1,2,3,3,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,5,1
4408,1,2,0,9,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,5,0
4409,0,2,0,2,1,5,1,0,0,9,1,1,2,2,3,7,0,2,1,4,3,5,0
4410,1,2,2,0,1,2,1,0,0,3,1,1,2,0,7,7,0,2,1,4,1,4,5
4411,1,2,3,3,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,4,0
4412,1,2,0,3,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,4,4
4413,1,5,3,9,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,5,1
4414,1,2,0,9,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,5,4
4415,1,2,3,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,0
4416,0,2,3,4,1,5,1,0,0,9,1,1,2,2,7,3,0,2,1,4,2,4,0
4417,1,2,3,9,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,5,1
4418,0,5,2,0,1,5,1,0,0,1,0,0,2,2,7,7,0,2,2,0,7,1,6
4419,1,5,3,9,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,5,1
4420,1,5,0,9,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,5,0
4421,1,5,3,9,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,5,1
4422,1,2,3,3,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,4,4
4423,0,2,0,2,1,5,1,0,0,5,1,1,2,2,3,3,0,2,1,4,2,5,0
4424,1,2,0,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,4,0
4425,1,2,0,9,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,4,1
4426,1,5,3,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,0
4427,1,5,0,9,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,4,1
4428,1,5,3,4,0,8,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0
4429,1,2,0,9,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,4,4
4430,1,5,3,9,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,4,1
4431,1,2,0,9,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,4,4
4432,1,2,0,9,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,4,0
4433,1,2,3,3,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,4,4
4434,1,2,3,3,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,4,1
4435,1,2,3,3,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,4,0
4436,1,2,0,3,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,4,1
4437,1,5,2,3,0,1,1,0,1,7,0,1,2,2,7,7,0,2,1,4,2,4,0
4438,1,5,3,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,1
4439,1,2,2,3,1,2,1,0,0,3,1,1,0,0,7,7,0,2,1,4,1,3,5
4440,1,5,3,3,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,4,1
4441,1,5,3,9,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,5,4
4442,1,5,3,9,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,5,0
4443,0,2,3,3,1,5,1,0,0,9,1,1,2,2,6,3,0,2,1,4,2,5,0
4444,1,2,0,3,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,0
4445,1,2,3,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,4,1
4446,1,2,3,3,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,5,4
4447,1,5,3,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,1
4448,1,5,3,3,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,5,0
4449,1,5,0,9,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,5,4
4450,0,2,3,4,1,5,1,0,0,5,1,1,2,2,3,3,0,2,1,4,3,4,0
4451,1,5,3,3,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,5,1
4452,1,2,0,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,4,1
4453,1,5,3,3,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,4,4
4454,1,5,3,9,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,5,1
4455,1,2,0,3,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,5,4
4456,1,2,0,3,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,5,1
4457,1,5,3,9,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,5,1
4458,0,3,3,0,1,5,1,0,0,1,0,0,2,2,2,2,0,2,2,0,7,1,6
4459,1,5,3,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,5,4
4460,1,5,3,4,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0
4461,1,2,3,3,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,5,4
4462,1,5,3,3,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,5,4
4463,1,2,3,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,4,1
4464,1,2,3,3,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,4,0
4465,1,2,0,3,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,5,1
4466,1,2,3,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,1
4467,1,5,0,9,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,5,0
4468,1,5,2,8,1,2,1,0,0,7,1,1,0,0,7,7,0,2,1,4,1,4,5
4469,1,5,3,9,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,4,1
4470,1,2,0,9,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,4
4471,1,5,0,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,1
4472,1,5,3,9,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,4,4
4473,1,2,3,9,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,4,1
4474,1,5,3,9,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,5,1
4475,1,5,3,9,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,4,4
4476,1,2,3,3,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,4
4477,1,2,0,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,4
4478,1,2,0,3,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,4,4
4479,0,2,3,4,1,5,1,0,0,7,1,1,2,2,7,6,0,2,1,4,2,5,0
4480,1,5,3,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,4,0
4481,1,5,3,3,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,4,4
4482,1,2,3,3,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,4,1
4483,1,2,3,3,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,4,1
4484,1,5,3,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,0
4485,1,2,0,3,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,4,4
4486,1,5,3,3,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,4,0
4487,1,5,3,9,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,4,0
4488,1,5,0,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,0
4489,1,2,0,9,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,5,0
4490,0,2,0,1,0,5,1,1,1,10,0,1,2,0,7,4,0,2,1,0,7,4,2
4491,1,2,3,3,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,4,1
4492,1,5,3,3,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,4
4493,1,2,0,9,0,5,1,0,1,10,0,0,1,3,7,8,0,2,1,0,7,4,0
4494,1,2,0,9,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,5,4
4495,1,5,2,3,1,2,1,0,0,7,1,1,0,2,7,7,0,2,1,4,1,4,1
4496,0,2,2,4,1,5,1,0,0,1,0,0,2,2,7,7,0,2,2,0,7,1,6
4497,1,5,3,4,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4
4498,1,5,2,3,0,1,1,1,1,9,0,1,2,2,7,7,0,2,1,4,2,4,0
4499,1,5,0,9,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,5,0
4500,1,2,3,3,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,4,1
4501,1,2,3,3,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,5,0
4502,1,5,3,9,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,4,1
4503,1,5,3,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,4,1
4504,1,5,3,3,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,5,0
4505,1,2,3,3,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,0
4506,1,2,3,3,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,5,1
4507,1,2,0,9,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,5,1
4508,1,5,0,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,4,0
4509,1,2,0,9,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,4,4
4510,1,2,0,3,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,5,4
4511,1,2,0,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,5,4
4512,1,2,3,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,0
4513,1,2,0,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,4
4514,1,2,0,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,4,0
4515,1,5,3,3,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,4,1
4516,1,5,3,3,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,4,1
4517,1,5,3,3,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,4,0
4518,0,5,2,0,1,5,1,0,0,10,0,0,2,2,2,7,0,2,2,0,7,1,6
4519,1,2,0,3,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,4,0
4520,1,5,0,9,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,4,0
4521,1,5,3,4,0,7,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2
4522,1,5,3,3,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,5,0
4523,1,2,3,3,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,4,4
4524,1,2,3,3,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,0
4525,1,2,0,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,1
4526,1,5,3,9,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,4,0
4527,1,5,0,9,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,4,1
4528,1,2,0,3,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,4
4529,1,5,3,3,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,4,4
4530,1,2,0,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,1
4531,1,5,0,9,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,5,1
4532,0,5,3,7,0,5,1,0,1,3,0,0,2,0,7,7,0,2,1,1,1,4,0
4533,0,2,3,0,1,5,1,0,0,1,0,0,2,2,2,2,0,2,2,0,7,1,6
4534,1,2,3,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,5,0
4535,1,5,3,9,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,5,4
4536,1,5,3,3,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,4,1
4537,1,2,0,3,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,0
4538,1,2,3,3,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,1
4539,1,2,0,3,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,1
4540,1,2,3,3,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,4,1
4541,1,5,0,9,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,5,1
4542,1,2,0,9,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,4,0
4543,1,2,0,3,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,4,0
4544,1,2,3,9,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,4,1
4545,1,2,3,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,5,1
4546,1,2,0,3,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,4,1
4547,1,2,2,0,1,2,1,0,0,10,1,1,2,0,7,7,0,2,1,4,1,4,1
4548,1,2,2,8,1,5,1,0,0,2,0,1,2,2,7,7,0,2,2,4,5,4,3
4549,1,5,3,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,4
4550,1,2,0,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,4,4
4551,1,2,3,3,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,4,1
4552,1,5,3,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,4,0
4553,1,5,0,9,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,4,4
4554,1,5,0,9,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,5,0
4555,0,2,0,3,1,5,1,0,0,9,1,1,2,2,3,3,0,2,1,4,3,4,0
4556,0,5,3,7,0,5,1,0,1,9,0,0,2,0,7,7,0,2,1,1,1,4,0
4557,1,5,3,3,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,5,0
4558,1,2,0,9,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,4,1
4559,1,5,3,9,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,4,0
4560,1,2,3,3,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,4,0
4561,1,5,3,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,5,4
4562,1,5,0,9,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,4,0
4563,1,5,3,9,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,4
4564,1,2,0,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,1
4565,1,5,3,3,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,5,4
4566,1,2,3,3,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,5,1
4567,1,2,3,3,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,4,4
4568,1,5,0,9,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,4
4569,0,2,0,2,1,5,1,0,0,10,1,1,2,2,7,3,0,2,1,4,3,4,0
4570,1,5,3,9,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,5,0
4571,1,2,0,3,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,4,0
4572,1,5,3,3,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,4
4573,1,2,3,3,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,4,4
4574,1,2,0,3,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,5,4
4575,1,2,0,3,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,5,0
4576,1,2,0,3,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,4,1
4577,1,2,3,3,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,5,0
4578,1,2,0,9,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,4,0
4579,1,5,0,9,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,5,0
4580,1,5,3,3,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,4,4
4581,1,5,3,3,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,5,4
4582,1,5,0,8,0,1,1,0,1,2,0,1,2,2,7,7,0,2,1,4,3,4,0
4583,1,2,0,3,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,5,0
4584,1,5,0,9,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,4,4
4585,1,2,3,3,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,4,0
4586,1,5,0,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,4,1
4587,1,2,3,3,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,4,0
4588,1,2,3,3,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,4,0
4589,1,2,0,9,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,4
4590,1,5,3,3,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,4,1
4591,1,2,3,9,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,4,1
4592,1,2,0,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,5,4
4593,1,5,0,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,4,0
4594,1,2,0,9,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,4,1
4595,1,5,3,9,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,5,4
4596,1,2,0,9,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,5,0
4597,1,5,0,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,4,1
4598,1,2,3,3,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,0
4599,1,2,0,3,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,5,0
4600,1,2,0,9,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,4,1
4601,1,2,0,3,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,4,0
4602,1,2,0,3,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,5,1
4603,1,2,0,9,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,4,0
4604,1,5,3,9,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,0
4605,1,5,3,9,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,4,0
4606,1,2,0,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,0
4607,1,5,3,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,4,0
4608,1,5,3,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,4,1
4609,1,5,3,4,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0
4610,0,2,3,0,1,5,1,0,0,10,0,0,2,2,7,7,0,2,2,0,7,1,6
4611,1,5,0,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,4,1
4612,1,5,3,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,0
4613,1,2,3,3,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,5,0
4614,1,5,3,9,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,5,0
4615,1,2,3,3,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,4,4
4616,1,2,3,3,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,5,0
4617,1,2,0,3,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,4,4
4618,1,5,0,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,4,4
4619,1,2,0,9,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,5,1
4620,1,2,0,9,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,0
4621,1,2,3,3,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,4,4
4622,1,2,3,3,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,5,1
4623,1,2,0,3,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,5,1
4624,1,2,3,3,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,4,0
4625,1,2,0,3,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,4,0
4626,1,2,3,3,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,4,4
4627,1,5,0,3,0,1,1,0,1,9,0,1,2,2,7,7,0,2,1,4,2,3,0
4628,1,2,2,0,1,2,1,0,0,10,1,1,0,0,7,7,0,2,1,4,1,4,1
4629,0,2,0,2,1,5,1,0,0,10,1,1,2,2,3,7,0,2,1,4,2,4,0
4630,1,5,3,9,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,4,4
4631,1,5,3,3,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,0
4632,1,2,3,3,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,4,1
4633,0,2,0,3,1,5,1,0,0,9,1,1,2,2,6,7,0,2,1,4,2,4,0
4634,1,5,3,9,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,5,0
4635,1,5,3,9,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,4,4
4636,1,2,0,9,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,5,4
4637,1,5,0,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,4,4
4638,1,5,0,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,0
4639,1,5,3,3,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,4,1
4640,1,2,2,8,1,2,1,0,0,10,1,1,2,0,7,7,0,2,1,4,1,3,5
4641,1,5,3,3,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,4,0
4642,1,5,0,9,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,4,1
4643,1,2,3,3,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,4
4644,1,5,3,3,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,4,4
4645,1,5,0,9,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,4,0
4646,0,2,3,7,0,5,1,0,1,3,0,0,2,0,7,7,0,2,1,1,1,4,0
4647,1,2,0,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,0
4648,1,2,3,3,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,4,1
4649,1,5,3,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,5,1
4650,1,2,0,3,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,1
4651,0,2,3,4,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,3,5,0
4652,1,5,0,9,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,4,4
4653,1,2,0,3,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,5,0
4654,1,5,3,3,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,5,4
4655,1,2,0,9,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,5,1
4656,1,5,0,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,4,0
4657,1,5,3,9,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,4,4
4658,1,5,0,9,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,4,4
4659,1,2,3,3,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,4,1
4660,1,5,2,8,1,2,1,0,0,3,1,1,0,0,7,7,0,2,1,4,1,3,5
4661,0,2,3,2,1,5,1,0,0,10,0,0,2,2,7,7,0,2,2,0,7,1,6
4662,0,5,3,7,0,5,1,0,1,10,0,0,2,0,7,7,0,2,1,1,1,5,0
4663,1,5,3,9,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,4,1
